user_id,date,amount,category,description,account_balance
USER094,2024-03-08,-140.72,entertainment,Spotify,-45134.62
USER094,2024-03-09,-70.82,healthcare,Doctor Visit,-45205.44
USER094,2024-03-09,-15.55,transport,Car Maintenance,-45220.99
USER094,2024-03-09,-54.79,utilities,Electric Bill,-45275.78
USER094,2024-03-09,-134.71,shopping,Target,-45410.49
USER094,2024-03-09,-43.94,food,Pizza Hut,-45454.43
USER094,2024-03-10,-98.78,healthcare,Doctor Visit,-45553.21
USER094,2024-03-10,-22.55,gas,Exxon,-45575.76
USER094,2024-03-11,-82.59,utilities,Electric Bill,-45658.35
USER094,2024-03-11,-22.34,healthcare,Doctor Visit,-45680.69
USER094,2024-03-11,-53.04,entertainment,Movie Theater,-45733.73
USER094,2024-03-11,-37.03,gas,Exxon,-45770.76
USER094,2024-03-12,-30.76,transport,Metro Card,-45801.52
USER094,2024-03-13,-111.84,healthcare,Doctor Visit,-45913.37
USER094,2024-03-14,-67.94,gas,Chevron,-45981.31
USER094,2024-03-15,-81.41,healthcare,Pharmacy,-46062.72
USER094,2024-03-15,-40.94,transport,Car Maintenance,-46103.67
USER094,2024-03-15,-12.06,healthcare,Doctor Visit,-46115.73
USER094,2024-03-15,-1005.91,rent,Monthly Rent,-47121.64
USER094,2024-03-16,-34.77,food,Starbucks,-47156.4
USER094,2024-03-16,-58.85,transport,Metro Card,-47215.26
USER094,2024-03-17,-42.05,food,Starbucks,-47257.3
USER094,2024-03-17,-58.1,gas,Chevron,-47315.4
USER094,2024-03-17,-42.5,healthcare,Doctor Visit,-47357.9
USER094,2024-03-17,-134.44,utilities,Internet,-47492.34
USER094,2024-03-18,-97.23,entertainment,Spotify,-47589.57
USER094,2024-03-18,-33.76,gas,Chevron,-47623.34
USER094,2024-03-18,-84.3,entertainment,Netflix,-47707.64
USER094,2024-03-19,-20.95,transport,Car Maintenance,-47728.58
USER094,2024-03-19,-86.41,shopping,Target,-47815.0
USER094,2024-03-20,-138.52,entertainment,Netflix,-47953.52
USER094,2024-03-21,-95.25,transport,Metro Card,-48048.77
USER094,2024-03-21,-80.91,shopping,Amazon,-48129.67
USER094,2024-03-21,-1554.67,rent,Monthly Rent,-49684.34
USER094,2024-03-21,-29.18,food,Grocery Store,-49713.52
USER094,2024-03-22,-99.93,entertainment,Netflix,-49813.45
USER094,2024-03-23,-44.93,healthcare,Doctor Visit,-49858.38
USER094,2024-03-23,-85.54,shopping,Target,-49943.93
USER094,2024-03-23,-55.52,healthcare,Pharmacy,-49999.44
USER094,2024-03-23,-34.16,entertainment,Netflix,-50033.61
USER094,2024-03-24,-6.32,food,Pizza Hut,-50039.93
USER094,2024-03-24,-89.28,transport,Car Maintenance,-50129.21
USER094,2024-03-24,-135.04,healthcare,Pharmacy,-50264.26
USER094,2024-03-25,-97.76,shopping,Walmart,-50362.02
USER094,2024-03-25,-129.2,shopping,Walmart,-50491.22
USER094,2024-03-25,-144.31,shopping,Target,-50635.53
USER094,2024-03-26,-40.54,gas,Exxon,-50676.07
USER094,2024-03-27,-166.85,utilities,Phone Bill,-50842.92
USER094,2024-03-27,-1145.84,rent,Monthly Rent,-51988.76
USER094,2024-03-28,-28.24,entertainment,Spotify,-52017.01
USER094,2024-03-28,-28.03,food,Grocery Store,-52045.04
USER094,2024-03-28,-142.21,utilities,Phone Bill,-52187.25
USER094,2024-03-28,-19.57,healthcare,Pharmacy,-52206.82
USER094,2024-03-28,-81.75,transport,Parking,-52288.57
USER094,2024-03-29,-1671.57,rent,Apartment Rent,-53960.14
USER094,2024-03-29,-1810.16,rent,Apartment Rent,-55770.3
USER094,2024-03-29,-142.01,healthcare,Doctor Visit,-55912.31
USER094,2024-03-30,-1276.1,rent,Monthly Rent,-57188.41
USER094,2024-03-30,-36.83,shopping,Target,-57225.23
USER094,2024-03-30,-16.11,shopping,Target,-57241.35
USER094,2024-03-30,-146.92,utilities,Phone Bill,-57388.27
USER094,2024-03-30,-10.47,food,Grocery Store,-57398.74
USER095,2024-01-01,-133.13,utilities,Electric Bill,892.77
USER095,2024-01-01,-39.61,food,Grocery Store,853.16
USER095,2024-01-01,-30.4,healthcare,Doctor Visit,822.75
USER095,2024-01-01,-22.71,gas,BP,800.05
USER095,2024-01-01,-106.04,shopping,Amazon,694.01
USER095,2024-01-02,-74.13,shopping,Target,619.87
USER095,2024-01-03,-26.03,food,Pizza Hut,593.85
USER095,2024-01-03,-123.24,transport,Parking,470.61
USER095,2024-01-04,-177.98,utilities,Electric Bill,292.63
USER095,2024-01-04,-1268.37,rent,Monthly Rent,-975.74
USER095,2024-01-04,-97.43,transport,Metro Card,-1073.17
USER095,2024-01-05,-127.31,shopping,Walmart,-1200.48
USER095,2024-01-05,-111.53,shopping,Amazon,-1312.01
USER095,2024-01-05,-180.04,utilities,Internet,-1492.04
USER095,2024-01-05,-130.11,transport,Car Maintenance,-1622.16
USER095,2024-01-06,-58.27,transport,Metro Card,-1680.42
USER095,2024-01-06,-1110.1,rent,Apartment Rent,-2790.53
USER095,2024-01-06,-55.21,gas,Chevron,-2845.74
USER095,2024-01-06,-42.4,food,Pizza Hut,-2888.15
USER095,2024-01-07,-21.53,food,Starbucks,-2909.68
USER095,2024-01-08,-131.45,healthcare,Pharmacy,-3041.13
USER095,2024-01-08,-103.57,entertainment,Spotify,-3144.7
USER095,2024-01-09,-44.33,gas,BP,-3189.03
USER095,2024-01-09,-112.73,shopping,Walmart,-3301.76
USER095,2024-01-09,-78.85,gas,Chevron,-3380.61
USER095,2024-01-09,-186.9,utilities,Electric Bill,-3567.51
USER095,2024-01-09,-949.77,rent,Apartment Rent,-4517.28
USER095,2024-01-10,-1716.36,rent,Apartment Rent,-6233.64
USER095,2024-01-10,-105.25,shopping,Target,-6338.89
USER095,2024-01-10,-113.01,shopping,Walmart,-6451.9
USER095,2024-01-11,-87.46,entertainment,Spotify,-6539.36
USER095,2024-01-11,-14.6,food,Grocery Store,-6553.96
USER095,2024-01-11,-28.64,food,Grocery Store,-6582.6
USER095,2024-01-11,-38.04,transport,Metro Card,-6620.64
USER095,2024-01-12,-133.48,transport,Parking,-6754.12
USER095,2024-01-12,-104.7,healthcare,Doctor Visit,-6858.82
USER095,2024-01-12,-93.21,entertainment,Netflix,-6952.03
USER095,2024-01-12,-27.2,food,Starbucks,-6979.22
USER095,2024-01-13,-9.76,food,Pizza Hut,-6988.99
USER095,2024-01-13,-1078.94,rent,Monthly Rent,-8067.93
USER095,2024-01-13,-33.74,gas,BP,-8101.67
USER095,2024-01-13,-8.16,food,Grocery Store,-8109.83
USER095,2024-01-14,-874.25,rent,Monthly Rent,-8984.09
USER095,2024-01-15,-64.47,entertainment,Netflix,-9048.56
USER095,2024-01-15,-52.67,entertainment,Spotify,-9101.23
USER095,2024-01-15,-98.1,transport,Metro Card,-9199.33
USER095,2024-01-15,-16.81,shopping,Target,-9216.14
USER095,2024-01-16,-48.66,transport,Metro Card,-9264.8
USER095,2024-01-17,-58.64,entertainment,Spotify,-9323.44
USER095,2024-01-17,-128.14,shopping,Target,-9451.59
USER095,2024-01-17,-21.79,gas,Shell Station,-9473.37
USER095,2024-01-18,-63.22,gas,Shell Station,-9536.59
USER095,2024-01-18,-29.09,gas,BP,-9565.68
USER095,2024-01-18,-1136.86,rent,Monthly Rent,-10702.54
USER095,2024-01-18,-112.31,utilities,Electric Bill,-10814.85
USER095,2024-01-19,-102.54,entertainment,Spotify,-10917.39
USER095,2024-01-20,-1350.82,rent,Apartment Rent,-12268.2
USER095,2024-01-20,-17.19,entertainment,Netflix,-12285.39
USER095,2024-01-20,-39.37,healthcare,Doctor Visit,-12324.76
USER095,2024-01-20,-13.62,shopping,Walmart,-12338.38
USER095,2024-01-21,-76.26,shopping,Amazon,-12414.64
USER095,2024-01-21,-23.82,food,Starbucks,-12438.46
USER095,2024-01-21,-128.42,shopping,Target,-12566.88
USER095,2024-01-21,-16.22,healthcare,Doctor Visit,-12583.1
USER095,2024-01-21,-138.71,healthcare,Doctor Visit,-12721.8
USER095,2024-01-22,-144.3,utilities,Electric Bill,-12866.1
USER095,2024-01-23,-124.91,entertainment,Spotify,-12991.02
USER095,2024-01-23,-120.53,shopping,Walmart,-13111.55
USER095,2024-01-23,-1762.69,rent,Monthly Rent,-14874.24
USER095,2024-01-23,-104.64,utilities,Electric Bill,-14978.89
USER095,2024-01-24,-18.88,food,Starbucks,-14997.77
USER095,2024-01-24,-148.98,shopping,Amazon,-15146.75
USER095,2024-01-24,-49.48,entertainment,Spotify,-15196.24
USER095,2024-01-24,-18.1,entertainment,Netflix,-15214.34
USER095,2024-01-25,-130.13,shopping,Amazon,-15344.47
USER095,2024-01-25,-184.92,utilities,Phone Bill,-15529.38
USER095,2024-01-25,-913.55,rent,Apartment Rent,-16442.93
USER095,2024-01-25,-41.57,food,McDonald's,-16484.5
USER095,2024-01-26,-95.97,utilities,Electric Bill,-16580.47
USER095,2024-01-26,-132.6,transport,Parking,-16713.07
USER095,2024-01-26,-12.36,food,Grocery Store,-16725.43
USER095,2024-01-27,-36.59,entertainment,Spotify,-16762.02
USER095,2024-01-27,-25.44,transport,Car Maintenance,-16787.45
USER095,2024-01-27,-13.71,shopping,Walmart,-16801.16
USER095,2024-01-28,-194.47,utilities,Internet,-16995.63
USER095,2024-01-28,-18.67,entertainment,Movie Theater,-17014.3
USER095,2024-01-28,-109.35,healthcare,Doctor Visit,-17123.65
USER095,2024-01-29,-111.12,entertainment,Movie Theater,-17234.77
USER095,2024-01-29,-37.0,transport,Parking,-17271.77
USER095,2024-01-29,-88.25,entertainment,Spotify,-17360.02
USER095,2024-01-30,-41.96,transport,Car Maintenance,-17401.98
USER095,2024-01-31,-128.17,entertainment,Netflix,-17530.15
USER095,2024-01-31,-97.18,shopping,Target,-17627.33
USER095,2024-01-31,-103.66,shopping,Walmart,-17730.99
USER095,2024-01-31,-145.58,entertainment,Movie Theater,-17876.57
USER095,2024-02-01,-47.21,food,Grocery Store,-17923.78
USER095,2024-02-01,-68.65,healthcare,Pharmacy,-17992.43
USER095,2024-02-01,-49.83,gas,Exxon,-18042.26
USER095,2024-02-02,-148.93,utilities,Phone Bill,-18191.18
USER095,2024-02-02,-75.38,healthcare,Pharmacy,-18266.57
USER095,2024-02-03,-1020.92,rent,Apartment Rent,-19287.49
USER095,2024-02-03,-195.42,utilities,Electric Bill,-19482.9
USER095,2024-02-03,-74.25,shopping,Target,-19557.16
USER095,2024-02-04,-137.64,utilities,Phone Bill,-19694.8
USER095,2024-02-04,-82.98,healthcare,Pharmacy,-19777.78
USER095,2024-02-04,-138.55,entertainment,Movie Theater,-19916.33
USER095,2024-02-05,-893.84,rent,Monthly Rent,-20810.17
USER095,2024-02-05,-35.57,gas,Chevron,-20845.74
USER095,2024-02-05,-134.67,shopping,Walmart,-20980.41
USER095,2024-02-05,-109.9,utilities,Phone Bill,-21090.31
USER095,2024-02-05,-94.95,transport,Car Maintenance,-21185.25
USER095,2024-02-06,-44.54,gas,BP,-21229.79
USER095,2024-02-07,-56.62,gas,BP,-21286.41
USER095,2024-02-07,-95.52,transport,Metro Card,-21381.93
USER095,2024-02-07,-43.35,food,Pizza Hut,-21425.28
USER095,2024-02-07,-42.09,gas,Shell Station,-21467.37
USER095,2024-02-08,-155.19,utilities,Internet,-21622.57
USER095,2024-02-08,-39.42,shopping,Amazon,-21661.99
USER095,2024-02-08,-23.64,healthcare,Doctor Visit,-21685.62
USER095,2024-02-08,-110.58,transport,Car Maintenance,-21796.21
USER095,2024-02-08,-879.77,rent,Apartment Rent,-22675.98
USER095,2024-02-09,-57.3,transport,Car Maintenance,-22733.27
USER095,2024-02-09,-78.24,gas,Shell Station,-22811.52
USER095,2024-02-09,-101.72,entertainment,Movie Theater,-22913.24
USER095,2024-02-09,-102.53,transport,Car Maintenance,-23015.76
USER095,2024-02-10,-11.58,transport,Car Maintenance,-23027.34
USER095,2024-02-10,-121.79,shopping,Walmart,-23149.13
USER095,2024-02-10,-44.49,healthcare,Pharmacy,-23193.62
USER095,2024-02-10,-51.14,healthcare,Pharmacy,-23244.76
USER095,2024-02-10,-43.93,gas,BP,-23288.68
USER095,2024-02-11,-140.69,shopping,Target,-23429.37
USER095,2024-02-11,-109.39,utilities,Electric Bill,-23538.76
USER095,2024-02-11,-85.77,healthcare,Pharmacy,-23624.53
USER095,2024-02-12,-189.69,utilities,Internet,-23814.22
USER095,2024-02-13,-61.0,shopping,Amazon,-23875.22
USER095,2024-02-13,-88.42,healthcare,Doctor Visit,-23963.64
USER095,2024-02-13,-54.69,healthcare,Pharmacy,-24018.33
USER095,2024-02-13,-68.83,gas,Exxon,-24087.16
USER095,2024-02-14,-119.41,transport,Metro Card,-24206.57
USER095,2024-02-14,-57.15,shopping,Walmart,-24263.71
USER095,2024-02-15,-989.4,rent,Apartment Rent,-25253.11
USER095,2024-02-15,-102.63,utilities,Internet,-25355.75
USER095,2024-02-15,-25.58,transport,Metro Card,-25381.32
USER095,2024-02-15,-63.72,healthcare,Pharmacy,-25445.04
USER095,2024-02-15,-16.7,transport,Metro Card,-25461.74
USER095,2024-02-16,-22.58,food,McDonald's,-25484.32
USER095,2024-02-16,-31.01,entertainment,Movie Theater,-25515.33
USER095,2024-02-17,-1835.83,rent,Apartment Rent,-27351.16
USER095,2024-02-17,-63.07,transport,Metro Card,-27414.23
USER095,2024-02-17,-93.85,transport,Metro Card,-27508.08
USER095,2024-02-17,-29.58,food,Starbucks,-27537.66
USER095,2024-02-17,-103.38,healthcare,Doctor Visit,-27641.05
USER095,2024-02-18,-69.86,utilities,Electric Bill,-27710.9
USER095,2024-02-18,-30.27,food,McDonald's,-27741.17
USER095,2024-02-19,-49.27,transport,Car Maintenance,-27790.44
USER095,2024-02-20,-124.06,healthcare,Doctor Visit,-27914.5
USER095,2024-02-20,-47.03,entertainment,Movie Theater,-27961.53
USER095,2024-02-21,-28.8,food,Grocery Store,-27990.32
USER095,2024-02-21,-79.34,utilities,Phone Bill,-28069.66
USER095,2024-02-21,-121.55,transport,Metro Card,-28191.21
USER095,2024-02-21,-1056.52,rent,Apartment Rent,-29247.73
USER095,2024-02-21,-165.95,utilities,Internet,-29413.67
USER095,2024-02-22,-65.74,healthcare,Doctor Visit,-29479.42
USER095,2024-02-22,-100.19,entertainment,Spotify,-29579.61
USER095,2024-02-22,-94.37,entertainment,Netflix,-29673.98
USER095,2024-02-22,-1167.2,rent,Apartment Rent,-30841.17
USER095,2024-02-23,-48.55,healthcare,Pharmacy,-30889.73
USER095,2024-02-23,-1200.94,rent,Apartment Rent,-32090.66
USER095,2024-02-24,-111.72,transport,Parking,-32202.38
USER095,2024-02-24,-34.49,healthcare,Pharmacy,-32236.87
USER095,2024-02-25,-118.27,utilities,Phone Bill,-32355.14
USER095,2024-02-25,-23.89,gas,BP,-32379.03
USER095,2024-02-25,-87.46,shopping,Walmart,-32466.49
USER095,2024-02-26,-11.88,food,McDonald's,-32478.38
USER095,2024-02-26,-951.59,rent,Apartment Rent,-33429.96
USER095,2024-02-26,-90.61,shopping,Amazon,-33520.57
USER095,2024-02-26,-1483.96,rent,Apartment Rent,-35004.53
USER095,2024-02-27,-51.66,utilities,Electric Bill,-35056.19
USER095,2024-02-27,-1707.3,rent,Monthly Rent,-36763.49
USER095,2024-02-27,-120.19,shopping,Target,-36883.68
USER095,2024-02-28,-22.43,gas,BP,-36906.11
USER095,2024-02-28,-76.41,gas,Exxon,-36982.52
USER095,2024-02-28,-14.53,healthcare,Pharmacy,-36997.05
USER095,2024-02-28,-133.33,transport,Metro Card,-37130.38
USER095,2024-02-29,-28.11,healthcare,Pharmacy,-37158.49
USER095,2024-02-29,-50.34,gas,Chevron,-37208.83
USER095,2024-03-01,-10.21,food,Starbucks,-37219.04
USER095,2024-03-02,-51.98,shopping,Target,-37271.02
USER095,2024-03-03,-1592.31,rent,Apartment Rent,-38863.33
USER095,2024-03-03,-57.96,utilities,Internet,-38921.29
USER095,2024-03-03,-41.95,healthcare,Doctor Visit,-38963.24
USER095,2024-03-04,-66.43,shopping,Target,-39029.67
USER095,2024-03-04,-137.5,shopping,Walmart,-39167.17
USER095,2024-03-04,-35.12,entertainment,Spotify,-39202.29
USER095,2024-03-04,-98.33,transport,Metro Card,-39300.63
USER095,2024-03-04,-61.55,shopping,Amazon,-39362.18
USER095,2024-03-05,-134.67,entertainment,Netflix,-39496.85
USER095,2024-03-05,-119.8,healthcare,Doctor Visit,-39616.65
USER095,2024-03-05,-15.8,food,McDonald's,-39632.45
USER095,2024-03-05,-41.44,gas,BP,-39673.89
USER095,2024-03-05,-180.41,utilities,Internet,-39854.31
USER095,2024-03-06,-158.72,utilities,Internet,-40013.03
USER095,2024-03-06,-33.04,food,Pizza Hut,-40046.07
USER095,2024-03-07,-142.9,entertainment,Movie Theater,-40188.96
USER095,2024-03-07,-46.34,gas,Exxon,-40235.31
USER095,2024-03-08,-131.19,transport,Parking,-40366.49
USER095,2024-03-08,-44.86,food,Grocery Store,-40411.35
USER095,2024-03-08,-138.25,entertainment,Spotify,-40549.6
USER095,2024-03-08,-36.56,food,Pizza Hut,-40586.16
USER095,2024-03-09,-146.03,shopping,Walmart,-40732.19
USER095,2024-03-10,-41.18,shopping,Amazon,-40773.37
USER095,2024-03-10,-1002.13,rent,Apartment Rent,-41775.5
USER095,2024-03-10,-143.33,healthcare,Pharmacy,-41918.83
USER095,2024-03-11,-131.11,transport,Car Maintenance,-42049.95
USER095,2024-03-11,-165.13,utilities,Phone Bill,-42215.08
USER095,2024-03-11,-90.19,utilities,Phone Bill,-42305.27
USER095,2024-03-11,-53.89,entertainment,Movie Theater,-42359.17
USER095,2024-03-12,-36.06,gas,Exxon,-42395.23
USER095,2024-03-12,-1105.37,rent,Monthly Rent,-43500.59
USER095,2024-03-12,-133.09,transport,Parking,-43633.68
USER095,2024-03-12,-54.19,entertainment,Spotify,-43687.88
USER095,2024-03-12,-47.61,food,Grocery Store,-43735.48
USER095,2024-03-13,-140.91,entertainment,Movie Theater,-43876.39
USER095,2024-03-14,-56.87,utilities,Internet,-43933.26
USER095,2024-03-14,-180.15,utilities,Internet,-44113.42
USER095,2024-03-14,-89.3,healthcare,Doctor Visit,-44202.71
USER095,2024-03-15,-132.21,shopping,Target,-44334.92
USER095,2024-03-15,-38.34,gas,Chevron,-44373.27
USER095,2024-03-15,-65.72,transport,Car Maintenance,-44438.98
USER095,2024-03-15,-43.39,shopping,Walmart,-44482.37
USER095,2024-03-16,-131.36,utilities,Internet,-44613.74
USER095,2024-03-17,-72.54,gas,BP,-44686.28
USER095,2024-03-18,-118.29,healthcare,Pharmacy,-44804.57
USER095,2024-03-19,-48.67,shopping,Amazon,-44853.24
USER095,2024-03-19,-58.09,healthcare,Doctor Visit,-44911.33
USER095,2024-03-19,-18.19,healthcare,Pharmacy,-44929.52
USER095,2024-03-19,-12.53,food,Grocery Store,-44942.05
USER095,2024-03-20,-74.63,healthcare,Doctor Visit,-45016.68
USER095,2024-03-20,-5.79,food,McDonald's,-45022.47
USER095,2024-03-20,-46.77,gas,BP,-45069.24
USER095,2024-03-20,-58.56,gas,Shell Station,-45127.8
USER095,2024-03-21,-60.59,gas,Exxon,-45188.39
USER095,2024-03-21,-14.57,food,Pizza Hut,-45202.96
USER095,2024-03-21,-16.88,transport,Metro Card,-45219.84
USER095,2024-03-21,-117.52,entertainment,Netflix,-45337.36
USER095,2024-03-22,-43.86,healthcare,Doctor Visit,-45381.22
USER095,2024-03-22,-148.16,utilities,Internet,-45529.37
USER095,2024-03-23,-22.2,transport,Car Maintenance,-45551.57
USER095,2024-03-23,-113.28,healthcare,Doctor Visit,-45664.85
USER095,2024-03-23,-34.9,food,Starbucks,-45699.75
USER095,2024-03-23,-55.15,shopping,Walmart,-45754.9
USER095,2024-03-24,-158.84,utilities,Phone Bill,-45913.73
USER095,2024-03-24,-37.81,food,Starbucks,-45951.54
USER095,2024-03-24,-98.08,healthcare,Pharmacy,-46049.63
USER095,2024-03-24,-113.15,transport,Parking,-46162.77
USER095,2024-03-25,-198.03,utilities,Internet,-46360.8
USER095,2024-03-25,-11.92,transport,Car Maintenance,-46372.73
USER095,2024-03-26,-43.88,shopping,Walmart,-46416.6
USER095,2024-03-27,-1686.53,rent,Apartment Rent,-48103.13
USER095,2024-03-27,-1680.03,rent,Apartment Rent,-49783.16
USER095,2024-03-27,-101.75,shopping,Walmart,-49884.9
USER095,2024-03-28,-124.74,shopping,Walmart,-50009.64
USER095,2024-03-28,-58.95,healthcare,Doctor Visit,-50068.6
USER095,2024-03-28,-43.26,food,Starbucks,-50111.85
USER095,2024-03-29,-111.21,entertainment,Netflix,-50223.07
USER095,2024-03-29,-43.59,healthcare,Pharmacy,-50266.66
USER095,2024-03-29,-137.78,shopping,Walmart,-50404.44
USER095,2024-03-30,-41.95,transport,Car Maintenance,-50446.39
USER095,2024-03-30,-101.81,healthcare,Doctor Visit,-50548.2
USER095,2024-03-30,-142.52,transport,Car Maintenance,-50690.72
USER095,2024-03-30,-139.0,healthcare,Pharmacy,-50829.72
USER095,2024-03-30,-54.84,entertainment,Netflix,-50884.55
USER096,2024-01-01,-83.58,entertainment,Movie Theater,1390.22
USER096,2024-01-01,-1484.72,rent,Monthly Rent,-94.5
USER096,2024-01-02,-74.3,utilities,Electric Bill,-168.8
USER096,2024-01-03,-126.47,shopping,Amazon,-295.27
USER096,2024-01-03,-91.91,shopping,Walmart,-387.18
USER096,2024-01-03,-71.08,entertainment,Movie Theater,-458.26
USER096,2024-01-03,-76.08,gas,BP,-534.33
USER096,2024-01-03,-93.42,healthcare,Doctor Visit,-627.75
USER096,2024-01-04,-32.13,food,McDonald's,-659.88
USER096,2024-01-04,-1821.44,rent,Apartment Rent,-2481.33
USER096,2024-01-04,-55.59,transport,Metro Card,-2536.92
USER096,2024-01-04,-87.66,utilities,Electric Bill,-2624.58
USER096,2024-01-05,-55.1,utilities,Electric Bill,-2679.68
USER096,2024-01-05,-145.66,utilities,Phone Bill,-2825.34
USER096,2024-01-05,-1677.36,rent,Monthly Rent,-4502.7
USER096,2024-01-05,-77.94,gas,BP,-4580.64
USER096,2024-01-05,-42.15,transport,Car Maintenance,-4622.79
USER096,2024-01-06,-90.47,utilities,Internet,-4713.26
USER096,2024-01-06,-67.53,shopping,Target,-4780.79
USER096,2024-01-06,-123.31,utilities,Internet,-4904.11
USER096,2024-01-07,-48.03,healthcare,Doctor Visit,-4952.14
USER096,2024-01-07,-104.25,healthcare,Doctor Visit,-5056.38
USER096,2024-01-07,-50.52,shopping,Walmart,-5106.9
USER096,2024-01-07,-1672.08,rent,Monthly Rent,-6778.98
USER096,2024-01-07,-12.03,healthcare,Doctor Visit,-6791.01
USER096,2024-01-08,-75.76,utilities,Phone Bill,-6866.77
USER096,2024-01-08,-34.39,food,Pizza Hut,-6901.16
USER096,2024-01-08,-29.24,healthcare,Doctor Visit,-6930.4
USER096,2024-01-08,-1729.55,rent,Apartment Rent,-8659.94
USER096,2024-01-08,-198.87,utilities,Internet,-8858.81
USER096,2024-01-09,-62.88,entertainment,Spotify,-8921.69
USER096,2024-01-09,-8.07,food,Grocery Store,-8929.76
USER096,2024-01-09,-68.33,utilities,Electric Bill,-8998.09
USER096,2024-01-09,-129.26,shopping,Walmart,-9127.35
USER096,2024-01-09,-39.21,food,Pizza Hut,-9166.56
USER096,2024-01-10,-55.27,utilities,Internet,-9221.83
USER096,2024-01-10,-110.38,utilities,Electric Bill,-9332.21
USER096,2024-01-10,-829.57,rent,Monthly Rent,-10161.78
USER096,2024-01-10,-1423.49,rent,Apartment Rent,-11585.27
USER096,2024-01-10,-51.93,shopping,Target,-11637.2
USER096,2024-01-11,-23.19,food,Pizza Hut,-11660.39
USER096,2024-01-11,-31.25,gas,Exxon,-11691.64
USER096,2024-01-11,-52.99,transport,Metro Card,-11744.63
USER096,2024-01-11,-78.27,healthcare,Pharmacy,-11822.9
USER096,2024-01-12,-29.48,gas,Exxon,-11852.38
USER096,2024-01-12,-94.64,utilities,Internet,-11947.02
USER096,2024-01-12,-18.48,food,Starbucks,-11965.5
USER096,2024-01-12,-87.37,healthcare,Doctor Visit,-12052.87
USER096,2024-01-12,-103.69,shopping,Target,-12156.56
USER096,2024-01-13,-16.19,shopping,Target,-12172.75
USER096,2024-01-14,-189.76,utilities,Electric Bill,-12362.51
USER096,2024-01-14,-95.06,entertainment,Spotify,-12457.57
USER096,2024-01-14,-105.36,healthcare,Doctor Visit,-12562.93
USER096,2024-01-14,-892.02,rent,Monthly Rent,-13454.94
USER096,2024-01-15,-56.4,gas,Exxon,-13511.34
USER096,2024-01-15,-150.06,utilities,Electric Bill,-13661.41
USER096,2024-01-15,-24.55,shopping,Walmart,-13685.95
USER096,2024-01-15,-120.69,healthcare,Pharmacy,-13806.64
USER096,2024-01-16,-899.83,rent,Monthly Rent,-14706.47
USER096,2024-01-16,-31.6,transport,Car Maintenance,-14738.06
USER096,2024-01-17,-44.64,food,Pizza Hut,-14782.71
USER096,2024-01-17,-55.33,transport,Car Maintenance,-14838.04
USER096,2024-01-17,-17.0,food,Grocery Store,-14855.04
USER096,2024-01-17,-25.22,transport,Parking,-14880.26
USER096,2024-01-18,-28.95,healthcare,Doctor Visit,-14909.21
USER096,2024-01-18,-99.56,entertainment,Spotify,-15008.78
USER096,2024-01-18,-74.07,gas,Shell Station,-15082.85
USER096,2024-01-18,-180.46,utilities,Internet,-15263.31
USER096,2024-01-19,-31.05,healthcare,Pharmacy,-15294.36
USER096,2024-01-19,-49.04,food,McDonald's,-15343.39
USER096,2024-01-19,-27.95,gas,BP,-15371.35
USER096,2024-01-19,-1690.4,rent,Monthly Rent,-17061.75
USER096,2024-01-19,-130.08,utilities,Internet,-17191.83
USER096,2024-01-20,-125.59,transport,Car Maintenance,-17317.41
USER096,2024-01-21,-42.33,gas,Shell Station,-17359.74
USER096,2024-01-21,-74.44,shopping,Walmart,-17434.18
USER096,2024-01-21,-47.75,transport,Metro Card,-17481.93
USER096,2024-01-22,-1253.24,rent,Monthly Rent,-18735.16
USER096,2024-01-22,-49.68,gas,Exxon,-18784.85
USER096,2024-01-22,-53.72,healthcare,Doctor Visit,-18838.57
USER096,2024-01-22,-127.23,entertainment,Movie Theater,-18965.8
USER096,2024-01-23,-142.61,transport,Metro Card,-19108.41
USER096,2024-01-23,-70.17,entertainment,Spotify,-19178.58
USER096,2024-01-23,-112.42,shopping,Target,-19291.0
USER096,2024-01-23,-109.64,transport,Parking,-19400.64
USER096,2024-01-24,-1505.02,rent,Monthly Rent,-20905.66
USER096,2024-01-24,-69.7,shopping,Walmart,-20975.36
USER096,2024-01-24,-72.83,shopping,Target,-21048.19
USER096,2024-01-24,-139.59,healthcare,Pharmacy,-21187.78
USER096,2024-01-25,-95.5,transport,Metro Card,-21283.28
USER096,2024-01-25,-134.06,healthcare,Pharmacy,-21417.34
USER096,2024-01-25,-45.03,food,Grocery Store,-21462.37
USER096,2024-01-25,-51.06,gas,Chevron,-21513.42
USER096,2024-01-26,-5.24,food,Starbucks,-21518.66
USER096,2024-01-26,-23.32,healthcare,Doctor Visit,-21541.99
USER096,2024-01-26,-30.58,gas,Shell Station,-21572.56
USER096,2024-01-26,-118.33,healthcare,Pharmacy,-21690.89
USER096,2024-01-27,-129.58,shopping,Amazon,-21820.47
USER096,2024-01-28,-145.19,healthcare,Pharmacy,-21965.65
USER096,2024-01-29,-41.85,food,Grocery Store,-22007.5
USER096,2024-01-29,-79.78,gas,Shell Station,-22087.28
USER096,2024-01-30,-868.34,rent,Monthly Rent,-22955.62
USER096,2024-01-31,-106.45,shopping,Target,-23062.07
USER096,2024-02-01,-152.02,utilities,Internet,-23214.09
USER096,2024-02-02,-122.39,entertainment,Movie Theater,-23336.47
